#! FIELDS chi1 ff8 dff8_chi1
#! SET normalisation  1.000000
#! SET min_chi1 -4
#! SET max_chi1 4
#! SET nbins_chi1  200
#! SET periodic_chi1 false
 -4.000000 inf 0.000000
 -3.960000 inf 0.000000
 -3.920000 inf 0.000000
 -3.880000 inf 0.000000
 -3.840000 inf 0.000000
 -3.800000 inf 0.000000
 -3.760000 inf 0.000000
 -3.720000 inf 0.000000
 -3.680000 inf 0.000000
 -3.640000 inf 0.000000
 -3.600000 inf 0.000000
 -3.560000 inf 0.000000
 -3.520000 inf 0.000000
 -3.480000 inf 0.000000
 -3.440000 inf 0.000000
 -3.400000 inf 0.000000
 -3.360000 32.291942 -225.670746
 -3.320000 23.626587 -190.046722
 -3.280000 16.753694 -152.925503
 -3.240000 11.363304 -116.788433
 -3.200000 7.383007 -82.648440
 -3.160000 4.705980 -51.933260
 -3.120000 3.152789 -26.902934
 -3.080000 2.442652 -10.124821
 -3.040000 2.229162 -1.676718
 -3.000000 2.255110 2.729645
 -2.960000 2.445173 6.817391
 -2.920000 2.801079 10.913051
 -2.880000 3.309014 14.271266
 -2.840000 3.926716 16.418948
 -2.800000 4.616864 18.025531
 -2.760000 5.364188 19.148637
 -2.720000 6.138639 19.448557
 -2.680000 6.922916 19.748581
 -2.640000 7.721053 20.065268
 -2.600000 8.523208 19.823025
 -2.560000 9.286794 17.925964
 -2.520000 9.930155 13.907863
 -2.480000 10.397302 9.611077
 -2.440000 10.734811 7.705302
 -2.400000 11.043406 7.873884
 -2.360000 11.373302 8.609495
 -2.320000 11.728722 9.005065
 -2.280000 12.086222 8.845238
 -2.240000 12.448696 9.477642
 -2.200000 12.855854 10.765122
 -2.160000 13.278766 9.676411
 -2.120000 13.572879 4.420195
 -2.080000 13.615577 -2.150795
 -2.040000 13.430389 -6.766152
 -2.000000 13.089245 -10.297899
 -1.960000 12.609712 -13.499808
 -1.920000 12.034148 -15.023045
 -1.880000 11.407798 -16.564606
 -1.840000 10.684968 -19.705231
 -1.800000 9.846968 -21.757808
 -1.760000 8.977351 -21.493352
 -1.720000 8.129094 -21.008841
 -1.680000 7.293990 -20.690386
 -1.640000 6.479061 -20.058947
 -1.600000 5.682559 -19.862792
 -1.560000 4.889287 -19.719180
 -1.520000 4.114693 -18.871765
 -1.480000 3.394237 -16.917594
 -1.440000 2.779064 -13.710892
 -1.400000 2.294035 -10.771205
 -1.360000 1.889772 -9.802559
 -1.320000 1.494325 -9.956043
 -1.280000 1.101888 -9.624332
 -1.240000 0.716481 -9.816655
 -1.200000 0.312401 -10.298002
 -1.160000 -0.094657 -9.919984
 -1.120000 -0.472714 -8.888784
 -1.080000 -0.794301 -7.013141
 -1.040000 -1.018961 -4.091204
 -1.000000 -1.118022 -0.908735
 -0.960000 -1.094507 2.105212
 -0.920000 -0.938439 5.897332
 -0.880000 -0.607292 10.746649
 -0.840000 -0.081763 15.328729
 -0.800000 0.600324 18.529669
